Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,CT480BX500SSD1,Crucial,BX500 480GB,794,62.1,162746,https://ssd.userbenchmark.com/SpeedTest/579817/CT480BX500SSD1
SSD,SSDSC2CW060A3,Intel,520 Series 60GB,795,62,1135,https://ssd.userbenchmark.com/SpeedTest/7251/INTEL-SSDSC2CW060A3
SSD,SSDSC2CW480A3,Intel,520 Series 480GB,796,61.9,1770,https://ssd.userbenchmark.com/SpeedTest/9939/INTEL-SSDSC2CW480A3
SSD,,Samsung,MZMTE256HMHP-000MV 256GB,797,61.8,2854,https://ssd.userbenchmark.com/SpeedTest/12210/SAMSUNG-MZMTE256HMHP-000MV
SSD,TL100-25SAT3-240G,Toshiba,OCZ TL100 240GB,798,61.8,14361,https://ssd.userbenchmark.com/SpeedTest/182236/TOSHIBA-TL100
SSD,,Apple,SM768E 751GB,799,61.7,163,https://ssd.userbenchmark.com/SpeedTest/4350/APPLE-SSD-SM768E
SSD,CSSD-F480GBGS-BK,Corsair,Force GS 480GB,800,61.5,593,https://ssd.userbenchmark.com/SpeedTest/7580/Corsair-Force-GS
SSD,TRN100-25SAT3-120G,OCZ,Trion 100 120GB,801,61.5,5492,https://ssd.userbenchmark.com/SpeedTest/32000/OCZ-TRION100
SSD,MZ-7TD120BW,Samsung,840 120GB,802,61.4,51792,https://ssd.userbenchmark.com/Samsung-840-120GB/Rating/2263
SSD,,Samsung,MZ7TD256HAFV-000L7 256GB,803,61.4,6630,https://ssd.userbenchmark.com/SpeedTest/2342/SAMSUNG-MZ7TD256HAFV-000L7
SSD,,Samsung,MZNTD256HAGL-00000 256GB,804,61.4,1302,https://ssd.userbenchmark.com/SpeedTest/396/SAMSUNG-MZNTD256HAGL-00000
SSD,,Apple,SM128E 121GB,805,61.4,294,https://ssd.userbenchmark.com/SpeedTest/8955/APPLE-SSD-SM128E
SSD,SH103S3/90G,Kingston,HyperX 3K 90GB,806,61.2,444,https://ssd.userbenchmark.com/SpeedTest/3217/KINGSTON-SH103S390G
SSD,MZ7PC128HAFU,Samsung,PM830 128GB,807,61.1,13767,https://ssd.userbenchmark.com/SpeedTest/3368/SAMSUNG-MZ7PC128HAFU-000H1
SSD,,Goodram,C40 240GB,808,61.1,479,https://ssd.userbenchmark.com/SpeedTest/13085/GOODRAM-C40
SSD,ASU635SS-240GQ-R,Adata,SU635 240GB,809,61.1,24325,https://ssd.userbenchmark.com/SpeedTest/722603/ADATA-SU635
SSD,PB240GS25SSDR,Patriot,Blaze 240GB,810,61,1779,https://ssd.userbenchmark.com/SpeedTest/19971/Patriot-Blaze
SSD,MKNSSDCR60GB,Mushkin,Chronos 60GB,811,60.8,105,https://ssd.userbenchmark.com/SpeedTest/1564/MKNSSDCR60GB
SSD,CT256M4SSD2,Crucial,M4 256GB,812,60.8,17938,https://ssd.userbenchmark.com/Crucial-M4-256GB/Rating/372
SSD,SMS200S3/60G,Kingston,SSDNow mS200 mSATA 60GB,813,60.7,164,https://ssd.userbenchmark.com/SpeedTest/5751/KINGSTON-SMS200S360G
SSD,,Mushkin,MKNSSDAT240GB-DX 240GB,814,60.7,135,https://ssd.userbenchmark.com/SpeedTest/85/MKNSSDAT240GB-DX
SSD,ASU650SS-120GT-C,Adata,SU650 120GB,815,60.6,79339,https://ssd.userbenchmark.com/SpeedTest/359434/ADATA-SU650
SSD,,OCZ,VERTEX3 60GB,816,60.5,3574,https://ssd.userbenchmark.com/SpeedTest/1912/OCZ-VERTEX3
SSD,,Intel,SSDSC2CT080A4 80GB,817,60,377,https://ssd.userbenchmark.com/SpeedTest/6435/INTEL-SSDSC2CT080A4
SSD,MKNSSDEC120GB,Mushkin,ECO2 120GB,818,60,391,https://ssd.userbenchmark.com/SpeedTest/24915/MKNSSDEC120GB
SSD,CT128M4SSD2,Crucial,M4 128GB,819,59.8,34516,https://ssd.userbenchmark.com/Crucial-M4-128GB/Rating/1929
SSD,,Samsung,MZMTD512HAGL-00000 512GB,820,59.8,439,https://ssd.userbenchmark.com/SpeedTest/298/SAMSUNG-MZMTD512HAGL-00000
SSD,SH103S3/480G,Kingston,HyperX 3K 480GB,821,59.7,1827,https://ssd.userbenchmark.com/SpeedTest/8665/KINGSTON-KINGSTON-SH103S3
SSD,,Adata,SP600 64GB,822,59.7,663,https://ssd.userbenchmark.com/SpeedTest/6806/ADATA-SP600
SSD,,Mushkin,MKNSSDAT120GB-DX 120GB,823,59.5,222,https://ssd.userbenchmark.com/SpeedTest/6436/MKNSSDAT120GB-DX
SSD,SSDSC2BF120A5,Intel,SSD Pro 2500 Series 120GB,824,59.4,357,https://ssd.userbenchmark.com/SpeedTest/23404/INTEL-SSDSC2BF120A5
SSD,SSDSC2BF120H501,Intel,SSD Pro 2500 Series 120GB,824,59.4,357,https://ssd.userbenchmark.com/SpeedTest/23404/INTEL-SSDSC2BF120A5
SSD,CSSD-F60GBGT-BK,Corsair,Force GT 60GB,825,59.3,1562,https://ssd.userbenchmark.com/SpeedTest/1231/Corsair-Force-GT
SSD,,Spcc,Solid State Disk 120GB,826,59.2,22489,https://ssd.userbenchmark.com/SpeedTest/12061/SPCC-Solid-State-Disk
SSD,PT240GS25SSDR,Patriot,Torch 240GB,827,59.1,69,https://ssd.userbenchmark.com/SpeedTest/18783/Patriot-Torch
SSD,,Samsung,MZMTE256HMHP-000SO 256GB,828,59.1,23,https://ssd.userbenchmark.com/SpeedTest/12855/SAMSUNG-MZMTE256HMHP-000SO
SSD,CT256M4SSD3,Crucial,M4 256GB mSATA,829,58.7,22,https://ssd.userbenchmark.com/SpeedTest/5098/M4-CT256-M4-CT256M4SSD3
SSD,SD8SBAT-128G-1122,SanDisk,Z400s 128GB,830,58.7,15991,https://ssd.userbenchmark.com/SpeedTest/34216/SanDisk-SD8SBAT128G1122
SSD,CT120M500SSD3,Crucial,M500 mSATA 120GB,831,58.7,916,https://ssd.userbenchmark.com/SpeedTest/6146/Crucial-CT120M500SSD3
SSD,ASX900S3-512GM-C,Adata,XPG SX900 512GB,832,58.6,1547,https://ssd.userbenchmark.com/SpeedTest/5993/ADATA-SX900
SSD,VTX3-25SAT3-480G,OCZ,Vertex 3 480GB,833,58.6,181,https://ssd.userbenchmark.com/SpeedTest/4908/OCZ-VERTEX3
SSD,,Team,XS3 SSD 120GB,834,58.5,236,https://ssd.userbenchmark.com/SpeedTest/7195/TEAM-XS3--SSD
SSD,,PNY,XLR8 Pro 480GB,835,58.4,29,https://ssd.userbenchmark.com/SpeedTest/23219/SSD2SC480GC4DA16T-T
SSD,SSDSC2BW480H601,Intel,535 Series 480GB,836,58.3,3761,https://ssd.userbenchmark.com/SpeedTest/29709/INTEL-SSDSC2BW480H6
SSD,SA400S37/120G,Kingston,A400 120GB,837,58.3,357569,https://ssd.userbenchmark.com/SpeedTest/229920/KINGSTON-SA400S37120G
SSD,,PNY,SSD2SC120G5LC709B121-510 120GB,838,58.2,277,https://ssd.userbenchmark.com/SpeedTest/11896/SSD2SC120G5LC709B121-510
SSD,,Intel,510 Series 250GB,839,58.2,777,https://ssd.userbenchmark.com/SpeedTest/2447/INTEL-SSDSC2MH250A2
SSD,SSDSCMMW240A3L,Intel,521 Series 240GB,840,57.9,515,https://ssd.userbenchmark.com/SpeedTest/6283/INTEL-SSDSCMMW240A3L
SSD,,Intel,SSDMCEAW120A4 120GB,841,57.9,177,https://ssd.userbenchmark.com/SpeedTest/8790/INTEL-SSDMCEAW120A4
SSD,SDSSDX-480G-G25,SanDisk,Extreme 480GB,842,57.9,1286,https://ssd.userbenchmark.com/SpeedTest/9517/SanDisk-SDSSDX48
SSD,SKC300S37A/480G,Kingston,SSDNow KC300 480GB,843,57.7,712,https://ssd.userbenchmark.com/SpeedTest/13063/KINGSTON-SKC300S37A480G
SSD,CSSD-F480GBGT-BK,Corsair,Force GT 480GB,844,57.6,252,https://ssd.userbenchmark.com/SpeedTest/12025/Corsair-Force-GT
SSD,SDSSDA-960G-G25,SanDisk,SSD Plus 960GB,845,57.5,3368,https://ssd.userbenchmark.com/SpeedTest/206516/SanDisk-SDSSDA960G
SSD,SDSSDA-960G-G26,SanDisk,SSD Plus 960GB,845,57.5,3368,https://ssd.userbenchmark.com/SpeedTest/206516/SanDisk-SDSSDA960G
SSD,,Samsung,MZMTD256HAGM-000L1 256GB,846,57.3,987,https://ssd.userbenchmark.com/SpeedTest/505/SAMSUNG-MZMTD256HAGM-000L1
SSD,SSDSC2CT060A3,Intel,330 Series 60GB,847,57.3,2582,https://ssd.userbenchmark.com/SpeedTest/2796/INTEL-SSDSC2CT060A3
SSD,SDSSDA-240G-G25,SanDisk,SSD Plus 240GB,848,57.3,197240,https://ssd.userbenchmark.com/SpeedTest/25612/SanDisk-SDSSDA240G
SSD,SDSSDA-240G-G26,SanDisk,SSD Plus 240GB,848,57.3,197240,https://ssd.userbenchmark.com/SpeedTest/25612/SanDisk-SDSSDA240G
SSD,2DP97AA#ABC,HP,S700 120GB,849,57.2,7375,https://ssd.userbenchmark.com/SpeedTest/307263/HP-SSD-S700-120GB
SSD,ASX900S3-64GM-C,Adata,XPG SX900 64GB,850,57.2,593,https://ssd.userbenchmark.com/SpeedTest/3799/ADATA-SX900
SSD,SD8SNAT-128G,SanDisk,X400s SATA M.2 128GB,851,57,73,https://ssd.userbenchmark.com/SpeedTest/33396/SanDisk-SD8SNAT128G
SSD,SD6SF1M-064G-1022,SanDisk,X110 mSATA 64GB,852,57,32,https://ssd.userbenchmark.com/SpeedTest/15608/SanDisk-SD6SF1M064G1022
SSD,,Kingston,RBU-SMS100S3128GA 128GB,853,56.9,304,https://ssd.userbenchmark.com/SpeedTest/10832/KINGSTON-RBU-SMS100S3128GA
SSD,,Samsung,MZMPC256HBGJ-000H1 256GB,854,56.8,517,https://ssd.userbenchmark.com/SpeedTest/2935/SAMSUNG-MZMPC256HBGJ-000H1
SSD,CTFDDAC256MAG,Crucial,RealSSD C300 256GB,855,56.8,785,https://ssd.userbenchmark.com/Crucial-RealSSD-C300-256GB/Rating/370
SSD,SDSSDA-120G-G25,SanDisk,SSD Plus 120GB,856,56.8,142417,https://ssd.userbenchmark.com/SpeedTest/24452/SanDisk-SDSSDA120G
SSD,SDSSDA-120G-G26,SanDisk,SSD Plus 120GB,856,56.8,142417,https://ssd.userbenchmark.com/SpeedTest/24452/SanDisk-SDSSDA120G
SSD,,Toshiba,THNSNS064GMCP 64GB,857,56.5,71,https://ssd.userbenchmark.com/SpeedTest/11198/TOSHIBA-THNSNS064GMCP
SSD,CSSD-N64GB3-BK,Corsair,Neutron 64GB,858,56.5,211,https://ssd.userbenchmark.com/SpeedTest/4447/Corsair-Neutron-SSD
SSD,CSSD-F360GBGS-BK,Corsair,Force GS 360GB,859,56.5,529,https://ssd.userbenchmark.com/SpeedTest/6890/Corsair-Force-GS
SSD,,Liteonit,LMT-19nmBGA-64G 64GB,860,56.5,124,https://ssd.userbenchmark.com/SpeedTest/7220/LITEONIT-LMT-19nmBGA-64G
SSD,,Adata,SX300 128GB,861,56.3,249,https://ssd.userbenchmark.com/SpeedTest/4472/ADATA-SX300
SSD,,Samsung,MZMPC128HBFU-000L1 128GB,862,56,1498,https://ssd.userbenchmark.com/SpeedTest/157/SAMSUNG-MZMPC128HBFU-000L1
SSD,,Samsung,PM830 64GB,863,56,23,https://ssd.userbenchmark.com/SpeedTest/3969/SAMSUNG-SSD-PM83
SSD,C400-MTFDDAK128MAM,Micron,C400 RealSSD 128GB,864,55.8,11312,https://ssd.userbenchmark.com/SpeedTest/4661/C400-MTFDDAK128MAM
SSD,,Kingston,SVP100S296G 96GB,865,55.7,12,https://ssd.userbenchmark.com/SpeedTest/2336/KINGSTON-SVP100S296G
SSD,CSSD-F60GBLS,Corsair,Force LS 60GB,866,55.5,3190,https://ssd.userbenchmark.com/SpeedTest/4499/Corsair-Force-LS-SSD
SSD,C400-MTFDDAK256MAM,Micron,C400 RealSSD 256GB,867,55.4,11652,https://ssd.userbenchmark.com/SpeedTest/5949/C400-MTFDDAK256MAM
SSD,MZMTE128HMGR-00000,Samsung,PM851 mSATA 128GB,868,55.4,2513,https://ssd.userbenchmark.com/SpeedTest/13404/SAMSUNG-MZMTE128HMGR-000
SSD,MKNSSDCR480GB-DX,Mushkin,Chronos Deluxe 480GB,869,55.3,114,https://ssd.userbenchmark.com/SpeedTest/7111/MKNSSDCR480GB-DX
SSD,TS128GMSA340,Transcend,MSA340 mSATA 128GB,870,55.2,27,https://ssd.userbenchmark.com/SpeedTest/20186/TS128GMSA340
SSD,,Samsung,MZ7TD128HAFV-000L1 128GB,871,55.2,4607,https://ssd.userbenchmark.com/SpeedTest/2753/SAMSUNG-MZ7TD128HAFV-000L1
SSD,SV310S37A/960G,Kingston,SSDNow V310 960GB,872,55.1,196,https://ssd.userbenchmark.com/SpeedTest/15065/KINGSTON-SV310S37A960G
SSD,,PNY,SSD2SC240G726A104-474-27753 240GB,873,55,79,https://ssd.userbenchmark.com/SpeedTest/5288/SSD2SC240G726A104-474-27753
SSD,ASP900S3-064GM-C,Adata,SP900 64GB,874,55,416,https://ssd.userbenchmark.com/SpeedTest/1593/ADATA-SP900
SSD,TS64GSSD370,Transcend,SSD370 64GB,875,55,501,https://ssd.userbenchmark.com/SpeedTest/17734/TS64GSSD370
SSD,TL100-25SAT3-120G,Toshiba,OCZ TL100 120GB,876,54.8,2916,https://ssd.userbenchmark.com/SpeedTest/184159/TOSHIBA-TL100
SSD,CT064M4SSD2,Crucial,M4 64GB,877,54.5,7336,https://ssd.userbenchmark.com/SpeedTest/1215/M4-CT064M4SSD2
SSD,TS64GMSA370,Transcend,MSA370 mSATA 64GB,878,54.5,142,https://ssd.userbenchmark.com/SpeedTest/23905/TS64GMSA370
SSD,,Samsung,PM830 mSATA 128GB,879,54.3,663,https://ssd.userbenchmark.com/SpeedTest/5211/SAMSUNG-SSD-PM830-mSATA-128GB
SSD,,Kingston,SS200S330G 30GB,880,54.3,159,https://ssd.userbenchmark.com/SpeedTest/8275/KINGSTON-SS200S330G
SSD,MKNSSDCR60GB-DX,Mushkin,Chronos Deluxe 60GB,881,54,100,https://ssd.userbenchmark.com/SpeedTest/5641/MKNSSDCR60GB-DX
SSD,,Team,L3 SSD 120GB,882,54,863,https://ssd.userbenchmark.com/SpeedTest/9314/TEAM-L3-SSD-120GB
SSD,CSSD-F120GBLS,Corsair,Force LS 120GB,883,53.9,9315,https://ssd.userbenchmark.com/SpeedTest/5526/Corsair-Force-LS-SSD
SSD,CT128M4SSD3,Crucial,M4 128GB mSATA,884,53.9,390,https://ssd.userbenchmark.com/SpeedTest/6566/M4-CT128M4SSD3
SSD,TS128GMSA720,Transcend,MSA720 mSATA 128GB,885,53.9,160,https://ssd.userbenchmark.com/SpeedTest/18688/TS128GMSA720
SSD,SSDSC2MH120A2,Intel,510 Series 120GB,886,53.7,2171,https://ssd.userbenchmark.com/SpeedTest/1357/INTEL-SSDSC2MH120A2
SSD,SSDSCMMW180A3L,Intel,521 Series 180GB,887,53.7,294,https://ssd.userbenchmark.com/SpeedTest/11361/INTEL-SSDSCMMW180A3L
SSD,SV300S37A/120G,Kingston,SSDNow V300 120GB,888,53.6,339020,https://ssd.userbenchmark.com/Kingston-SSDNow-V300-120GB/Rating/1892
SSD,MZ-7PC064B/WW,Samsung,830 64GB,889,53.4,4094,https://ssd.userbenchmark.com/SpeedTest/1525/SAMSUNG-SSD-830-Series
SSD,,Crucial,C300-CTFDDAC128MAG 128GB,890,53.3,2094,https://ssd.userbenchmark.com/SpeedTest/3591/C300-CTFDDAC128MAG
SSD,WDS120G1G0A,WD,Green 120GB (2016),891,53.3,39607,https://ssd.userbenchmark.com/SpeedTest/201586/WDC-WDS120G1G0A-00SS50
SSD,SSD9SC240GMDA-RB,PNY,XLR8 240GB,892,53.2,552,https://ssd.userbenchmark.com/SpeedTest/4356/SSD2SC240GC2DH16T-T
SSD,SSD2SC240GC2DH16T,PNY,XLR8 240GB,892,53.2,552,https://ssd.userbenchmark.com/SpeedTest/4356/SSD2SC240GC2DH16T-T
SSD,,Adata,XM11 128GB,893,53.1,150,https://ssd.userbenchmark.com/SpeedTest/6599/ADATA-XM11-128GB
SSD,TS64GSSD340,Transcend,SSD340 64GB,894,52.8,207,https://ssd.userbenchmark.com/SpeedTest/10576/TS64GSSD-340
SSD,AGT3-25SAT3-240G,OCZ,Agility 3 240GB,895,52.4,10165,https://ssd.userbenchmark.com/OCZ-Agility-3-240GB/Rating/369
SSD,SDSSDA-480G-G25,SanDisk,SSD Plus 480GB,896,52.3,25348,https://ssd.userbenchmark.com/SpeedTest/131770/SanDisk-SDSSDA480G
SSD,SDSSDA-480G-G26,SanDisk,SSD Plus 480GB,896,52.3,25348,https://ssd.userbenchmark.com/SpeedTest/131770/SanDisk-SDSSDA480G
SSD,CSSD-F240GB3-BK,Corsair,Force 3 240GB,897,52.2,6637,https://ssd.userbenchmark.com/Corsair-Force-3-240GB/Rating/1454
SSD,SV300S37A/480G,Kingston,SSDNow V300 480GB,898,52.2,15510,https://ssd.userbenchmark.com/Kingston-SSDNow-V300-480GB/Rating/3480
SSD,,Liteonit,LMS-32L6M mSATA 32GB,899,51.9,305,https://ssd.userbenchmark.com/SpeedTest/5079/LITEONIT-LMS-32L6M-mSATA-32GB
SSD,CT240BX500SSD1,Crucial,BX500 240GB,900,51.9,266898,https://ssd.userbenchmark.com/SpeedTest/578496/CT240BX500SSD1
SSD,,Samsung,MZNTD128HAGM-00000 128GB,901,51.8,882,https://ssd.userbenchmark.com/SpeedTest/4106/SAMSUNG-MZNTD128HAGM-00000
SSD,MTFDDAT256MAM-1K2,Micron,C400 RealSSD mSATA 256GB,902,51.8,486,https://ssd.userbenchmark.com/SpeedTest/4639/MTFDDAT256MAM-1K2
SSD,,Samsung,PM830 mSATA 64GB,903,51.2,296,https://ssd.userbenchmark.com/SpeedTest/4586/SAMSUNG-SSD-PM830-mSATA-64GB
SSD,,Adata,XM11 128GB,904,51.1,171,https://ssd.userbenchmark.com/SpeedTest/8415/ADATA-XM11-128GB
SSD,WDS240G1G0A,WD,Green 240GB (2016),905,50.9,36031,https://ssd.userbenchmark.com/SpeedTest/204096/WDC-WDS240G1G0A-00SS50
SSD,WDS120G1G0B,WD,Green SATA M.2 120GB,906,50.4,8293,https://ssd.userbenchmark.com/SpeedTest/203345/WDC-WDS120G1G0B-00RC30
SSD,CT120BX500SSD1,Crucial,BX500 120GB,907,50.4,77711,https://ssd.userbenchmark.com/SpeedTest/576784/CT120BX500SSD1
SSD,,Liteonit,DMT-80 11GB,908,50.4,1226,https://ssd.userbenchmark.com/SpeedTest/5740/LITEONIT-DMT-80
SSD,MKNSSDCR480GB,Mushkin,Chronos 480GB,909,49.9,235,https://ssd.userbenchmark.com/SpeedTest/2434/MKNSSDCR480GB
SSD,,PNY,SSD2SC120G3LC726B104-370P 120GB,910,49.8,68,https://ssd.userbenchmark.com/SpeedTest/8341/SSD2SC120G3LC726B104-370P
SSD,WDS240G1G0B,WD,Green SATA M.2 240GB,911,49.8,6910,https://ssd.userbenchmark.com/SpeedTest/211712/WDC-WDS240G1G0B-00RC30
SSD,PB120GS25SSDR,Patriot,Blaze 120GB,912,49.8,2058,https://ssd.userbenchmark.com/SpeedTest/16087/Patriot-Blaze-SSD
SSD,MTFDDAT128MAM-1J2,Micron,C400 RealSSD mSATA 128GB,913,49.7,644,https://ssd.userbenchmark.com/SpeedTest/6355/MTFDDAT128MAM-1J2
SSD,,Liteonit,LAT-256M2S 256GB,914,49.1,534,https://ssd.userbenchmark.com/SpeedTest/8201/LITEONIT-LAT-256M2S
SSD,,OCZ,OCTANE 128GB,915,48.9,321,https://ssd.userbenchmark.com/SpeedTest/5496/OCZ-OCTANE
SSD,,Samsung,MZMPC064HBDR-000L1 64GB,916,48.8,113,https://ssd.userbenchmark.com/SpeedTest/5687/SAMSUNG-MZMPC064HBDR-000L1
SSD,AGT3-25SAT3-120G,OCZ,Agility 3 120GB,917,48.7,38562,https://ssd.userbenchmark.com/OCZ-Agility-3-120GB/Rating/2262
SSD,PT60GS25SSDR,Patriot,Torch 60GB,918,48.2,176,https://ssd.userbenchmark.com/SpeedTest/24101/Patriot-Torch
SSD,SV300S37A/60G,Kingston,SSDNow V300 60GB,919,48,24219,https://ssd.userbenchmark.com/SpeedTest/1905/KINGSTON-SV300S37A60G
SSD,AS511S3-60GM-C,Adata,S511 60GB,920,47.9,22,https://ssd.userbenchmark.com/SpeedTest/5776/ADATA-SS-D-S511-60GB
SSD,CSSD-F120GB3-BK,Corsair,Force 3 120GB,921,47.8,22358,https://ssd.userbenchmark.com/Corsair-Force-3-120GB/Rating/2243
SSD,,OCZ,SOLID3 120GB,922,47.5,1720,https://ssd.userbenchmark.com/SpeedTest/1435/OCZ-SOLID3
SSD,,Samsung,MZMTD128HAFV-000L1 128GB,923,47.4,2350,https://ssd.userbenchmark.com/SpeedTest/3377/SAMSUNG-MZMTD128HAFV-000L1
SSD,,Crucial,C300-CTFDDAC128M 128GB,924,47.2,288,https://ssd.userbenchmark.com/SpeedTest/2610/C300-CTFDDAC128M
SSD,,Plextor,PX-128M2S 128GB,925,47.1,198,https://ssd.userbenchmark.com/SpeedTest/5774/PLEXTOR--PX-128M2S
SSD,,Intel,SSDSCIHF120A4H 120GB,926,46.9,227,https://ssd.userbenchmark.com/SpeedTest/12016/INTEL-SSDSCIHF120A4H
SSD,,OCZ,AGILITY3 128GB,927,46.8,513,https://ssd.userbenchmark.com/SpeedTest/5791/OCZ-AGILITY3
SSD,TS64GMSA720,Transcend,MSA720 mSATA 64GB,928,46.6,7,https://ssd.userbenchmark.com/SpeedTest/16849/TS64GMSA720
SSD,,Liteonit,LMT-32L3M 32GB,929,46.3,254,https://ssd.userbenchmark.com/SpeedTest/2902/LITEONIT-LMT-32L3M
SSD,TS128GSSD320,Transcend,SSD320 128GB,930,46.2,1687,https://ssd.userbenchmark.com/SpeedTest/5322/TS128GSSD320
SSD,,Crucial,C300-CTFDDAC064MAG 64GB,931,46.2,1591,https://ssd.userbenchmark.com/SpeedTest/3513/C300-CTFDDAC064MAG
SSD,CSSD-F180GB3-BK,Corsair,Force 3 180GB,932,46.1,1204,https://ssd.userbenchmark.com/SpeedTest/3275/Corsair-Force-3-SSD
SSD,,Liteonit,LSS-24L6G 24GB,933,45.9,219,https://ssd.userbenchmark.com/SpeedTest/1985/LITEONIT-LSS-24L6G
SSD,SSDSA2BZ300G3,Intel,710 Series 300GB,934,45.9,68,https://ssd.userbenchmark.com/SpeedTest/17911/INTEL-SSDSA2BZ300G3S
SSD,SSDSA2CW300G3,Intel,320 Series 300GB,935,45.8,2154,https://ssd.userbenchmark.com/SpeedTest/3362/INTEL-SSDSA2CW300G3
SSD,PT120GS25SSDR,Patriot,Torch 120GB,936,45.7,173,https://ssd.userbenchmark.com/SpeedTest/24105/Patriot-Torch
SSD,CSSD-F90GB3-BK,Corsair,Force 3 90GB,937,45.4,1943,https://ssd.userbenchmark.com/SpeedTest/4312/Corsair-Force-3-SSD
SSD,,PNY,SSD2SC120G726A104-475-27796 120GB,938,45.2,248,https://ssd.userbenchmark.com/SpeedTest/5173/SSD2SC120G726A104-475-27796
SSD,PB60GS25SSDR,Patriot,Blaze 60GB,939,45,751,https://ssd.userbenchmark.com/SpeedTest/18273/Patriot-Blaze
SSD,,Liteonit,LAT-128M2S 128GB,940,45,477,https://ssd.userbenchmark.com/SpeedTest/3797/LITEONIT-LAT-128M2S
SSD,,OCZ,AGILITY4 64GB,941,44.6,379,https://ssd.userbenchmark.com/SpeedTest/5686/OCZ-AGILITY4
SSD,,,SiImage 50GB,942,44.2,43,https://ssd.userbenchmark.com/SpeedTest/5297/SiImage
SSD,,,FM-25S3-120GBP3 120GB,943,44.2,416,https://ssd.userbenchmark.com/SpeedTest/8614/FM-25S3-120GBP3
SSD,CSSD-F120GB2,Corsair,Force 120GB,944,44.1,1958,https://ssd.userbenchmark.com/SpeedTest/1321/Corsair-CSSD-F120GB2
SSD,MKNSSDCL120GB-DX,Mushkin,Callisto Deluxe 120GB,945,44.1,107,https://ssd.userbenchmark.com/SpeedTest/4237/MKNSSDCL120GB-DX
SSD,,OCZ,AGILITY3 90GB,946,44.1,1142,https://ssd.userbenchmark.com/SpeedTest/2120/OCZ-AGILITY3
SSD,WDS240G2G0A,WD,Green 240GB (2018),947,43.9,294121,https://ssd.userbenchmark.com/SpeedTest/377351/WDC-WDS240G2G0A-00JH30
SSD,C400-MTFDDAT064MAM,Micron,C400 RealSSD mSATA 64GB,948,43.8,220,https://ssd.userbenchmark.com/SpeedTest/6723/C400-MTFDDAT064MAM
SSD,,OCZ,AGILITY3 180GB,949,43.6,435,https://ssd.userbenchmark.com/SpeedTest/1341/OCZ-AGILITY3
SSD,SSDSA2BZ200G3,Intel,710 Series 200GB,950,43.1,114,https://ssd.userbenchmark.com/SpeedTest/25022/INTEL-SSDSA2BZ200G3
SSD,,Ocz-vertex2,3.5 120GB,951,43,4046,https://ssd.userbenchmark.com/SpeedTest/736/OCZ-VERTEX2-35
SSD,,Adata,SX300 64GB,952,42.9,66,https://ssd.userbenchmark.com/SpeedTest/3295/ADATA-SX300
SSD,WDS120G2G0A,WD,Green 120GB (2018),953,42.9,125530,https://ssd.userbenchmark.com/SpeedTest/411798/WDC-WDS120G2G0A-00JH
SSD,CSSD-F60GB3-BK,Corsair,Force 3 60GB,954,42.3,4789,https://ssd.userbenchmark.com/SpeedTest/2139/Corsair-Force-3-SSD
SSD,PI240GS25SSDR,Patriot,Inferno 240GB,955,42.1,26,https://ssd.userbenchmark.com/SpeedTest/21776/Patriot-Inferno-240GB-SSD
SSD,,Samsung,470 Series SSD 128GB,956,42,915,https://ssd.userbenchmark.com/SpeedTest/4655/SAMSUNG-470-Series-SSD
SSD,,OCZ,AGILITY3 60GB,957,41.8,14293,https://ssd.userbenchmark.com/SpeedTest/1654/OCZ-AGILITY3
SSD,SSDSA2CW160G3,Intel,320 Series 160GB,958,41.8,13029,https://ssd.userbenchmark.com/SpeedTest/1192/INTEL-SSDSA2CW160G3
SSD,SVP200S390G,Kingston,SSDNow V+200 Series 90GB,959,41.5,681,https://ssd.userbenchmark.com/SpeedTest/3742/KINGSTON-SVP200S390G
SSD,,,SandForce[290900] 240GB,960,41.5,11,https://ssd.userbenchmark.com/SpeedTest/3886/SandForce-290900-
SSD,SV200S3256G,Kingston,SSDNow V Series 256GB,961,41.3,54,https://ssd.userbenchmark.com/SpeedTest/110/KINGSTON-SV200S3256G
SSD,SDSSDP-128G-G25,SanDisk,SSD 128GB,962,41.3,8513,https://ssd.userbenchmark.com/SpeedTest/330/SanDisk-SDSSDP128G
SSD,SSDSA2BZ100G3,Intel,710 Series 100GB,963,41.3,278,https://ssd.userbenchmark.com/SpeedTest/9161/INTEL-SSDSA2BZ100G3
SSD,,Samsung,PM810 2.5" 7mm 256GB,964,41.1,2811,https://ssd.userbenchmark.com/SpeedTest/1708/SAMSUNG-SSD-PM810-25--7mm-256GB
SSD,SDSSDP-256G-G25,SanDisk,SSD 256GB,965,41,2567,https://ssd.userbenchmark.com/SpeedTest/1151/SanDisk-SDSSDP256G
SSD,,Intel,SSDSA2VP020G2 20GB,966,40.9,37,https://ssd.userbenchmark.com/SpeedTest/12923/INTEL-SSDSA2VP020G2
SSD,,OCZ,SOLID3 60GB,967,40.8,1153,https://ssd.userbenchmark.com/SpeedTest/3568/OCZ-SOLID3
SSD,,Samsung,PM830 mSATA 32GB,968,40.8,860,https://ssd.userbenchmark.com/SpeedTest/2575/SAMSUNG-SSD-PM830-mSATA-32GB
SSD,,Ocz-vertex2,3.5 240GB,969,40.6,127,https://ssd.userbenchmark.com/SpeedTest/5514/OCZ-VERTEX2-35
